id,host,virus,source,index,method
16168487962749177460,16261582471446786743,1285280064269370905,Anthony,MG772898,GenBank
17766397182379316329,16261582471446786743,1285280064269370905,Anthony,MG772897,GenBank
14553504014754034235,16261582471446786743,1285280064269370905,Anthony,MG772896,GenBank
8325626433182452892,16261582471446786743,1285280064269370905,Anthony,MG772895,GenBank
369739010543716655,16261582471446786743,1285280064269370905,Anthony,MG772894,GenBank
4488122440297597191,16261582471446786743,1285280064269370905,Anthony,MG772893,GenBank
18150342612159259251,16261582471446786743,1285280064269370905,Anthony,MG772892,GenBank
11348848143074864653,16261582471446786743,1285280064269370905,Anthony,MG772891,GenBank
12560277825196231295,16261582471446786743,1285280064269370905,Anthony,MG772890,GenBank
16995171068177711579,16261582471446786743,1285280064269370905,Anthony,MG772889,GenBank
12847762001013955189,16261582471446786743,1285280064269370905,Anthony,MG772888,GenBank
10849570615062894883,16261582471446786743,1285280064269370905,Anthony,MG772887,GenBank
16848794607171586637,16261582471446786743,1285280064269370905,Anthony,MG772886,GenBank
14264982303902696601,16261582471446786743,1285280064269370905,Anthony,MG772885,GenBank
3938939148707258727,16261582471446786743,1285280064269370905,Anthony,MG772884,GenBank
11706474487358206602,16261582471446786743,1285280064269370905,Anthony,MG772883,GenBank
11182870803148960417,16261582471446786743,1285280064269370905,Anthony,MG772882,GenBank
15228774393580554379,16261582471446786743,1285280064269370905,Anthony,MG772881,GenBank
10635207736344689977,16261582471446786743,1285280064269370905,Anthony,MG772880,GenBank
12990053888456650589,16261582471446786743,1285280064269370905,Anthony,MG772879,GenBank
9006257800677486001,16261582471446786743,1285280064269370905,Anthony,MG772878,GenBank
7375288898848876706,16261582471446786743,1285280064269370905,Anthony,MG772877,GenBank
2368404536056490699,16261582471446786743,1285280064269370905,Anthony,MG772876,GenBank
7724379725601773722,16261582471446786743,1285280064269370905,Anthony,MG772875,GenBank
3205552364326858901,16261582471446786743,1285280064269370905,Anthony,MG772874,GenBank
4421831944230788992,16261582471446786743,1285280064269370905,Anthony,MG772873,GenBank
10437462152347332706,16261582471446786743,1285280064269370905,Anthony,MG772872,GenBank
1149372941946959915,16261582471446786743,1285280064269370905,Anthony,MG772871,GenBank
1699831781874151828,16261582471446786743,1285280064269370905,Anthony,MG772870,GenBank
185694680940184232,16261582471446786743,1285280064269370905,Anthony,MG772869,GenBank
15462856377046907113,16261582471446786743,1285280064269370905,Anthony,MG772868,GenBank
1451598412965103892,16261582471446786743,1285280064269370905,Anthony,MG772867,GenBank
17119413047691643695,16261582471446786743,1285280064269370905,Anthony,MG772866,GenBank
17942403798746149149,16261582471446786743,1285280064269370905,Anthony,MG772865,GenBank
7502090427074398083,16261582471446786743,1285280064269370905,Anthony,MG772864,GenBank
10655949091381967760,16261582471446786743,1285280064269370905,Anthony,MG772863,GenBank
7173527216562769831,16261582471446786743,1285280064269370905,Anthony,MG772862,GenBank
8896723517015459892,16261582471446786743,1285280064269370905,Anthony,MG772861,GenBank
13281334742393798989,16261582471446786743,1285280064269370905,Anthony,MG772860,GenBank
16728320810603543054,16261582471446786743,1285280064269370905,Anthony,MG772859,GenBank
18415958754176068602,16261582471446786743,1285280064269370905,Anthony,MG772858,GenBank
5081362382216166428,16261582471446786743,1285280064269370905,Anthony,MG772857,GenBank
17825308735209402084,16261582471446786743,1285280064269370905,Anthony,MG772856,GenBank
4912301776596431928,16261582471446786743,1285280064269370905,Anthony,MG772855,GenBank
364690016475318068,16261582471446786743,1285280064269370905,Anthony,MG772854,GenBank
4889650980617905787,16261582471446786743,1285280064269370905,Anthony,MG772853,GenBank
5755966142956799181,16261582471446786743,1285280064269370905,Anthony,MG772852,GenBank
12067220824932255723,16261582471446786743,1285280064269370905,Anthony,MG772851,GenBank
3008565490562592771,16261582471446786743,1285280064269370905,Anthony,MG772850,GenBank
5208227274417028737,16261582471446786743,1285280064269370905,Anthony,MG772849,GenBank
12467959236827383983,16261582471446786743,1285280064269370905,Anthony,MG772848,GenBank
7761733529612975029,16261582471446786743,1285280064269370905,Anthony,MG772847,GenBank
12653865630945824365,16261582471446786743,1285280064269370905,Anthony,MG772846,GenBank
9085303321944797290,16261582471446786743,1285280064269370905,Anthony,MG772845,GenBank
14299686579400500192,16261582471446786743,1285280064269370905,Anthony,MG772844,GenBank
6233558358130374900,10143026774781959228,9880904342534520079,Anthony,MG762692,GenBank
14491919566153576496,10143026774781959228,9880904342534520079,Anthony,MG762691,GenBank
13121990142434081009,10143026774781959228,9880904342534520079,Anthony,MG762690,GenBank
11195428600104626393,10143026774781959228,9880904342534520079,Anthony,MG762689,GenBank
8551495369644772157,10143026774781959228,9880904342534520079,Anthony,MG762688,GenBank
12540259318963994371,1823413433924503444,17592166570154755579,Anthony,KY451628,GenBank
16943302673849901579,22746868226736094,17592166570154755579,Anthony,KY655745,GenBank
12783153388168645396,6376854419708139640,1285280064269370905,Anthony,KX373888,GenBank
6138967811181914045,6376854419708139640,1285280064269370905,Anthony,KX373887,GenBank
3115706409366643804,6376854419708139640,1285280064269370905,Anthony,KX373886,GenBank
12654823450217103570,1380653975943676596,1285280064269370905,Anthony,KY612620,GenBank
17034818783254960587,1380653975943676596,1285280064269370905,Anthony,KY612619,GenBank
8609242182069033551,1380653975943676596,1285280064269370905,Anthony,KY612618,GenBank
798935355399199866,1380653975943676596,1285280064269370905,Anthony,KY612617,GenBank
11448558586666948265,12675436126947003088,1285280064269370905,Anthony,KY458232,GenBank
1258493229191589994,12675436126947003088,1285280064269370905,Anthony,KY458231,GenBank
8553411217112941157,12675436126947003088,1285280064269370905,Anthony,KY458230,GenBank
10384925180826255869,12675436126947003088,1285280064269370905,Anthony,KY458229,GenBank
3986748352065154333,12675436126947003088,1285280064269370905,Anthony,KY458228,GenBank
8839120297837505740,6251802557011423491,9844002918929717779,Anthony,KY967732,GenBank
10674213388739033880,6251802557011423491,9844002918929717779,Anthony,KY967731,GenBank
12629510803592210995,6251802557011423491,9844002918929717779,Anthony,KY967730,GenBank
15768342911711699554,6251802557011423491,9844002918929717779,Anthony,KY967729,GenBank
6517285351941817958,6251802557011423491,9844002918929717779,Anthony,KY967728,GenBank
12992836497337331198,6251802557011423491,9844002918929717779,Anthony,KY967727,GenBank
6008096547595301551,6251802557011423491,9844002918929717779,Anthony,KY967720,GenBank
10005141005873468861,6251802557011423491,9844002918929717779,Anthony,KY967719,GenBank
9334294649496342912,6251802557011423491,9844002918929717779,Anthony,KY967718,GenBank
13321987811769143665,6251802557011423491,9844002918929717779,Anthony,KY967716,GenBank
4500508285490932966,8327586123028839777,1285280064269370905,Anthony,KY794403,GenBank
4068350935752579677,8327586123028839777,1285280064269370905,Anthony,KY794402,GenBank
8846880586090475641,8327586123028839777,1285280064269370905,Anthony,KY794401,GenBank
335616264375037475,8327586123028839777,1285280064269370905,Anthony,KY794400,GenBank
10402281618926686381,13137860729935169380,12239402733915455098,Anthony,KU251491,GenBank
10074208945066120622,8327586123028839777,1285280064269370905,Anthony,KX447788,GenBank
8477833466332573817,8327586123028839777,1285280064269370905,Anthony,KX447782,GenBank
3457814358309583408,8327586123028839777,1285280064269370905,Anthony,KX447780,GenBank
17833694660639605733,8327586123028839777,1285280064269370905,Anthony,KY689142,GenBank
6162928217674299679,5496450762109605214,10331913500463886862,Anthony,LC119077,GenBank
1527030018500919805,8327586123028839777,17592166570154755579,Anthony,KX179496,GenBank
16213089106808439134,8327586123028839777,17592166570154755579,Anthony,KX179495,GenBank
1309304702335804492,8327586123028839777,17592166570154755579,Anthony,KX179494,GenBank
5027799127609788522,8327586123028839777,1285280064269370905,Anthony,KX426263,GenBank
13655707643764606561,9369601315761685931,14617079549654208891,Anthony,KX689261,GenBank
9583603313630692631,7563784911908110750,17592166570154755579,Anthony,KX017227,GenBank
785301668591634160,14863495715689694919,12239402733915455098,Anthony,KU251490,GenBank
5224285135279687111,13137860729935169380,12239402733915455098,Anthony,KU251489,GenBank
16471440707748059181,14526071739171002034,12239402733915455098,Anthony,KU251488,GenBank
14882304082416642672,13137860729935169380,12239402733915455098,Anthony,KU251487,GenBank
15572442477139840086,13137860729935169380,12239402733915455098,Anthony,KU251486,GenBank
13798159792580462846,13137860729935169380,12239402733915455098,Anthony,KU251485,GenBank
13150276677595228060,14526071739171002034,12239402733915455098,Anthony,KU251484,GenBank
7481236924200293624,14526071739171002034,12239402733915455098,Anthony,KU251483,GenBank
11916036088044795958,507793893961197272,12239402733915455098,Anthony,KU251482,GenBank
16613123870504951128,14526071739171002034,12239402733915455098,Anthony,KU251481,GenBank
13709584977069528744,14526071739171002034,12239402733915455098,Anthony,KU251480,GenBank
12442276137620979030,14526071739171002034,12239402733915455098,Anthony,KU251479,GenBank
8402335635874825095,14526071739171002034,12239402733915455098,Anthony,KU251478,GenBank
801691043725016271,14863495715689694919,12239402733915455098,Anthony,KU251477,GenBank
5431972268483914845,14863495715689694919,12239402733915455098,Anthony,KU251476,GenBank
10498131070877827323,16699713279549005331,2980729825142383634,Anthony,KU762337,GenBank
3711285298487554857,16699713279549005331,16979699981577238130,Anthony,KU762338,GenBank
10714985874824374639,16699713279549005331,2980729825142383634,Anthony,KX652402,GenBank
18298020139213610275,16699713279549005331,2980729825142383634,Anthony,KX652401,GenBank
17230055320933962175,16699713279549005331,2980729825142383634,Anthony,KX652400,GenBank
14736310000159365518,16699713279549005331,2980729825142383634,Anthony,KX652399,GenBank
18440337999793387607,16699713279549005331,2980729825142383634,Anthony,KX652398,GenBank
1261994408430899480,16699713279549005331,2980729825142383634,Anthony,KX652397,GenBank
4088236400736206942,16699713279549005331,2980729825142383634,Anthony,KX652396,GenBank
14559464698974563588,16699713279549005331,2980729825142383634,Anthony,KX652395,GenBank
17226938446296721193,16699713279549005331,2980729825142383634,Anthony,KX652394,GenBank
13904384022003869970,16699713279549005331,2980729825142383634,Anthony,KX652393,GenBank
10003648568105113849,16699713279549005331,2980729825142383634,Anthony,KX652392,GenBank
10615322920674409326,16699713279549005331,2980729825142383634,Anthony,KX652391,GenBank
12169022080588255918,16699713279549005331,2980729825142383634,Anthony,KX652390,GenBank
12035737301329458710,16699713279549005331,2980729825142383634,Anthony,KX652389,GenBank
5699239372771374826,16699713279549005331,2980729825142383634,Anthony,KX652388,GenBank
5718451833842835962,16699713279549005331,2980729825142383634,Anthony,KX652387,GenBank
11818313944646633405,16699713279549005331,2980729825142383634,Anthony,KX652386,GenBank
6087311704258578334,16699713279549005331,2980729825142383634,Anthony,KX652385,GenBank
2766730255942332917,16699713279549005331,2980729825142383634,Anthony,KX652384,GenBank
11842001984593337857,16699713279549005331,2980729825142383634,Anthony,KX652383,GenBank
14182130425800845962,16699713279549005331,2980729825142383634,Anthony,KX652382,GenBank
3918934446672487717,16699713279549005331,2980729825142383634,Anthony,KX652381,GenBank
10363188818607979505,16699713279549005331,2980729825142383634,Anthony,KX652380,GenBank
2918625087908899944,16699713279549005331,2980729825142383634,Anthony,KX652379,GenBank
3408634848040072065,5496450762109605214,14346403554977571756,Anthony,AH013709,GenBank
13319277982131233583,5496450762109605214,14346403554977571756,Anthony,AH013708,GenBank
9818653702852120474,15835304073352172041,12239402733915455098,Anthony,KX258195,GenBank
8381861785742242163,150239689082843711,14617079549654208891,Anthony,AH015739,GenBank
1652677409901630132,5000121948657241948,14617079549654208891,Anthony,JN160606,GenBank
5442224401230347929,5000121948657241948,14617079549654208891,Anthony,JF757239,GenBank
8457694325068923311,9074683826435046445,9844002918929717779,Anthony,HQ898913,GenBank
4790037336744261080,5894253794764097851,9844002918929717779,Anthony,JF414936,GenBank
5921702251703131043,5894253794764097851,9844002918929717779,Anthony,JF414935,GenBank
6676995878340792315,2631055082353547208,9844002918929717779,Anthony,JF414934,GenBank
10542831615515198248,2631055082353547208,9844002918929717779,Anthony,JF414933,GenBank
205497134317016577,5496450762109605214,14617079549654208891,Anthony,EU664211,GenBank
4548130340666903342,5496450762109605214,14617079549654208891,Anthony,EU664210,GenBank
2563728606583555615,5496450762109605214,14617079549654208891,Anthony,EU664209,GenBank
15608156812941659087,5496450762109605214,14617079549654208891,Anthony,EU664208,GenBank
17321299631016119311,5496450762109605214,14617079549654208891,Anthony,EU664207,GenBank
12698592458686676724,5496450762109605214,14617079549654208891,Anthony,EU664206,GenBank
3578818939787784312,5496450762109605214,14617079549654208891,Anthony,EU664205,GenBank
10355047071176130653,5496450762109605214,14617079549654208891,Anthony,EU664204,GenBank
14960064215047034216,5496450762109605214,14617079549654208891,Anthony,EU664203,GenBank
16929935291718411823,5496450762109605214,14617079549654208891,Anthony,EU664202,GenBank
3721015540043151733,5496450762109605214,14617079549654208891,Anthony,EU664201,GenBank
18023055553319452268,5496450762109605214,14617079549654208891,Anthony,EU664200,GenBank
14845788639273039019,5496450762109605214,14617079549654208891,Anthony,EU664199,GenBank
16218264390165741581,5496450762109605214,14617079549654208891,Anthony,EU664198,GenBank
7453140922985959814,5496450762109605214,14617079549654208891,Anthony,EU664197,GenBank
17842996094653462702,5496450762109605214,14617079549654208891,Anthony,EU664196,GenBank
1519722213558752265,5496450762109605214,14617079549654208891,Anthony,EU664195,GenBank
7801665507322621900,5496450762109605214,14617079549654208891,Anthony,EU664194,GenBank
13059091253311562917,5496450762109605214,14617079549654208891,Anthony,EU664193,GenBank
2161205245596943710,5496450762109605214,14617079549654208891,Anthony,EU664192,GenBank
9246535800044670745,5496450762109605214,14617079549654208891,Anthony,EU664191,GenBank
710464342617893699,5496450762109605214,14617079549654208891,Anthony,EU664190,GenBank
6777691024856468942,5496450762109605214,14617079549654208891,Anthony,EU664189,GenBank
18430671493475861793,5496450762109605214,14617079549654208891,Anthony,EU664188,GenBank
15488739758740548861,5496450762109605214,14617079549654208891,Anthony,EU664187,GenBank
1086295250217909328,5496450762109605214,14617079549654208891,Anthony,EU664186,GenBank
2659979499192884392,5496450762109605214,14617079549654208891,Anthony,EU664185,GenBank
3658770768528228097,5496450762109605214,14617079549654208891,Anthony,EU664184,GenBank
8386228625313829900,5496450762109605214,14617079549654208891,Anthony,EU664183,GenBank
15490351100979182884,5496450762109605214,14617079549654208891,Anthony,EU664182,GenBank
10762737952874543104,5496450762109605214,14617079549654208891,Anthony,EU664181,GenBank
1580922131779301150,5496450762109605214,14617079549654208891,Anthony,EU664180,GenBank
9660983832750671981,5496450762109605214,14617079549654208891,Anthony,EU664179,GenBank
17953288060311417345,5496450762109605214,14617079549654208891,Anthony,EU664178,GenBank
342489664148251990,5496450762109605214,14617079549654208891,Anthony,EU664177,GenBank
17117653752919320623,5496450762109605214,14617079549654208891,Anthony,EU664176,GenBank
12550252004201234930,5496450762109605214,14617079549654208891,Anthony,EU664175,GenBank
494344524000264879,5496450762109605214,14617079549654208891,Anthony,EU664174,GenBank
17396818797541810811,5496450762109605214,14617079549654208891,Anthony,EU664173,GenBank
12710321885147458811,5496450762109605214,14617079549654208891,Anthony,EU664172,GenBank
14551808513826715561,5496450762109605214,14617079549654208891,Anthony,EU664171,GenBank
18166851900219499448,5496450762109605214,14617079549654208891,Anthony,EU664170,GenBank
6227461750092977834,5496450762109605214,14617079549654208891,Anthony,EU664169,GenBank
2401512423712001789,5496450762109605214,14617079549654208891,Anthony,EU664168,GenBank
15982219798353989694,5496450762109605214,14617079549654208891,Anthony,EU664167,GenBank
13558303931108275000,5496450762109605214,14617079549654208891,Anthony,EU664166,GenBank
1466413916553653913,5496450762109605214,14617079549654208891,Anthony,EU664165,GenBank
17803220307386677956,5496450762109605214,14617079549654208891,Anthony,EU664164,GenBank
2668994889944327653,5496450762109605214,14617079549654208891,Anthony,EU664163,GenBank
11429561635688186251,5496450762109605214,14617079549654208891,Anthony,EU664162,GenBank
8268335042258066258,5496450762109605214,14617079549654208891,Anthony,EU664161,GenBank
7136564914986146140,5496450762109605214,14617079549654208891,Anthony,EU664160,GenBank
10034301565513583143,5496450762109605214,14617079549654208891,Anthony,EU664159,GenBank
4944086734007342053,5496450762109605214,14617079549654208891,Anthony,EU664158,GenBank
7199736092506376383,5496450762109605214,14617079549654208891,Anthony,EU664157,GenBank
1906851825366401860,5496450762109605214,14617079549654208891,Anthony,EU664156,GenBank
2454938711217743688,5496450762109605214,14617079549654208891,Anthony,EU664155,GenBank
16150069424814636443,5496450762109605214,14617079549654208891,Anthony,EU664154,GenBank
3112043289615332529,5496450762109605214,14617079549654208891,Anthony,EU664153,GenBank
6231839697522123070,5496450762109605214,14617079549654208891,Anthony,EU664152,GenBank
16401312590648098776,5496450762109605214,14617079549654208891,Anthony,EU664151,GenBank
12676404045530218789,5496450762109605214,14617079549654208891,Anthony,EU664150,GenBank
782655620188551063,5496450762109605214,14617079549654208891,Anthony,EU664149,GenBank
4694216437650368019,5496450762109605214,14617079549654208891,Anthony,EU664148,GenBank
5830134188388678728,5496450762109605214,14617079549654208891,Anthony,EU664147,GenBank
15397849401115848898,5496450762109605214,14617079549654208891,Anthony,EU664146,GenBank
12332703324077171661,5496450762109605214,14617079549654208891,Anthony,EU664145,GenBank
2884391260495533867,5496450762109605214,14617079549654208891,Anthony,EU664144,GenBank
4300817319548984658,5496450762109605214,14617079549654208891,Anthony,EU664143,GenBank
5546240028691225048,5496450762109605214,14617079549654208891,Anthony,EU664142,GenBank
414860565040643764,5496450762109605214,14617079549654208891,Anthony,EU664141,GenBank
12174859328354826574,5496450762109605214,14617079549654208891,Anthony,EU664140,GenBank
1617963842535925948,5496450762109605214,14617079549654208891,Anthony,EU664139,GenBank
11827952671561010967,5496450762109605214,14617079549654208891,Anthony,EU664138,GenBank
17906657410477312176,5496450762109605214,14617079549654208891,Anthony,EU664137,GenBank
18231145310348981433,5496450762109605214,14617079549654208891,Anthony,EU664136,GenBank
7344905845323382687,5496450762109605214,14617079549654208891,Anthony,EU664135,GenBank
1344266779869280019,5496450762109605214,14617079549654208891,Anthony,EU664134,GenBank
434221061770211385,5496450762109605214,14617079549654208891,Anthony,EU664133,GenBank
7669758016387884349,5496450762109605214,14617079549654208891,Anthony,EU664132,GenBank
6611755941185685718,5496450762109605214,14617079549654208891,Anthony,EU664131,GenBank
9629719396308288481,5496450762109605214,14617079549654208891,Anthony,EU664130,GenBank
17601621580265841300,5496450762109605214,14617079549654208891,Anthony,EU664129,GenBank
13187054081226103201,5496450762109605214,14617079549654208891,Anthony,EU664128,GenBank
10282107499218233277,5496450762109605214,14617079549654208891,Anthony,EU664127,GenBank
647349801466383735,5496450762109605214,14617079549654208891,Anthony,EU664126,GenBank
13543462521924590463,5496450762109605214,14617079549654208891,Anthony,EU664125,GenBank
17037432024406325887,5496450762109605214,14617079549654208891,Anthony,EU664123,GenBank
8087890614780395076,5496450762109605214,14617079549654208891,Anthony,EU664122,GenBank
1234609651352234784,5496450762109605214,14617079549654208891,Anthony,EU664121,GenBank
11184089122162839252,5496450762109605214,14617079549654208891,Anthony,EU664120,GenBank
7639799916610735638,5496450762109605214,14617079549654208891,Anthony,EU664119,GenBank
7207532077257607038,5496450762109605214,14617079549654208891,Anthony,EU664118,GenBank
4409638172181856621,5496450762109605214,14617079549654208891,Anthony,EU664117,GenBank
13286649828424485068,5496450762109605214,14617079549654208891,Anthony,EU664116,GenBank
2938583483717798883,5496450762109605214,14617079549654208891,Anthony,EU664115,GenBank
14935650307116632937,5496450762109605214,14617079549654208891,Anthony,EU664114,GenBank
11791924359251768979,5496450762109605214,14617079549654208891,Anthony,EU664113,GenBank
16359407731813421305,5496450762109605214,14617079549654208891,Anthony,EU664112,GenBank
4710522302031740627,5496450762109605214,14617079549654208891,Anthony,EU664111,GenBank
10581807799268929171,5496450762109605214,14617079549654208891,Anthony,EU664110,GenBank
2360563575045273344,5496450762109605214,14617079549654208891,Anthony,EU664109,GenBank
5740204816931020686,5496450762109605214,14617079549654208891,Anthony,EU664108,GenBank
12768531674079368822,5496450762109605214,14617079549654208891,Anthony,EU664107,GenBank
12068415325201502464,5496450762109605214,14617079549654208891,Anthony,EU664106,GenBank
5492287710215319758,5496450762109605214,14617079549654208891,Anthony,EU664105,GenBank
17245321444732078741,5496450762109605214,14617079549654208891,Anthony,EU664104,GenBank
16586187809791666695,5496450762109605214,14617079549654208891,Anthony,EU664102,GenBank
7811450570899324814,5496450762109605214,14617079549654208891,Anthony,EU664101,GenBank
11270034251694788987,5496450762109605214,14617079549654208891,Anthony,EU664100,GenBank
7542281902173304279,5496450762109605214,14617079549654208891,Anthony,EU664099,GenBank
14667549018281873755,5496450762109605214,14617079549654208891,Anthony,EU664098,GenBank
3688241955872978346,5496450762109605214,14617079549654208891,Anthony,EU664097,GenBank
692155623102062534,5496450762109605214,14617079549654208891,Anthony,EU664096,GenBank
13593604793194643464,5496450762109605214,14617079549654208891,Anthony,EU664095,GenBank
2217869662351043500,5496450762109605214,14617079549654208891,Anthony,EU664094,GenBank
3006410634668256591,5496450762109605214,14617079549654208891,Anthony,EU664093,GenBank
3105599895767552063,5496450762109605214,14617079549654208891,Anthony,EU664092,GenBank
10948879400879104442,5496450762109605214,14617079549654208891,Anthony,EU664091,GenBank
4763279685494526754,5496450762109605214,14617079549654208891,Anthony,EU664090,GenBank
1445585472114536614,5496450762109605214,14617079549654208891,Anthony,EU664089,GenBank
2584006919700528150,5496450762109605214,14617079549654208891,Anthony,EU664088,GenBank
10716801899061211151,5496450762109605214,14617079549654208891,Anthony,EU664087,GenBank
14088296868777531422,5496450762109605214,14617079549654208891,Anthony,EU664086,GenBank
11177214852047685907,5496450762109605214,14617079549654208891,Anthony,EU664085,GenBank
760188578090032509,5496450762109605214,14617079549654208891,Anthony,EU664084,GenBank
12998044015902288520,5496450762109605214,14617079549654208891,Anthony,EU664083,GenBank
15757134454318412124,5496450762109605214,14617079549654208891,Anthony,EU664082,GenBank
13679380349545290252,5496450762109605214,14617079549654208891,Anthony,EU664081,GenBank
2396861361994469015,5496450762109605214,14617079549654208891,Anthony,EU664080,GenBank
4488419699312425464,5496450762109605214,14617079549654208891,Anthony,EU664079,GenBank
4982077954496345753,5496450762109605214,14617079549654208891,Anthony,EU664078,GenBank
5053573271088757551,5496450762109605214,14617079549654208891,Anthony,EU664077,GenBank
7670154344421700335,5496450762109605214,14617079549654208891,Anthony,EU664076,GenBank
6190465886253197989,5496450762109605214,14617079549654208891,Anthony,EU664075,GenBank
17622468137433679391,5496450762109605214,14617079549654208891,Anthony,EU664074,GenBank
7520063017174326150,5496450762109605214,14617079549654208891,Anthony,EU664073,GenBank
3362218003390360609,5496450762109605214,14617079549654208891,Anthony,EU664072,GenBank
15571095514766769099,5496450762109605214,14617079549654208891,Anthony,EU664071,GenBank
6459870110648638474,5496450762109605214,14617079549654208891,Anthony,EU664070,GenBank
5633040589045323655,5496450762109605214,14617079549654208891,Anthony,EU664069,GenBank
14270448209533681930,5496450762109605214,14617079549654208891,Anthony,EU664068,GenBank
8250989142565271556,5496450762109605214,14617079549654208891,Anthony,EU664067,GenBank
7818808601633948389,5496450762109605214,14617079549654208891,Anthony,EU664066,GenBank
11775566243384602113,5496450762109605214,14617079549654208891,Anthony,EU664065,GenBank
6433813802351018415,5496450762109605214,14617079549654208891,Anthony,EU664064,GenBank
4704496316469986204,5496450762109605214,14617079549654208891,Anthony,EU664063,GenBank
3764555193282087923,5496450762109605214,14617079549654208891,Anthony,EU664062,GenBank
7663187824329661163,5496450762109605214,14617079549654208891,Anthony,EU664061,GenBank
14979851952559129940,5496450762109605214,14617079549654208891,Anthony,EU664060,GenBank
13471857681721330511,5496450762109605214,14617079549654208891,Anthony,EU664059,GenBank
4888438861503349370,5496450762109605214,14617079549654208891,Anthony,EU664058,GenBank
8616524093973420311,5496450762109605214,14617079549654208891,Anthony,EU664057,GenBank
138782227162766964,5496450762109605214,14617079549654208891,Anthony,EU664056,GenBank
13113568551163226326,5496450762109605214,14617079549654208891,Anthony,EU664055,GenBank
8655755855667362925,5496450762109605214,14617079549654208891,Anthony,EU664054,GenBank
12800423476942301308,5496450762109605214,14617079549654208891,Anthony,EU664053,GenBank
6246673506672199456,5496450762109605214,14617079549654208891,Anthony,EU664052,GenBank
1971165834594770033,5496450762109605214,14617079549654208891,Anthony,EU664051,GenBank
8946462886207377864,5496450762109605214,14617079549654208891,Anthony,EU664050,GenBank
3388203291556276226,5496450762109605214,14617079549654208891,Anthony,EU664049,GenBank
12604428403022766397,5496450762109605214,14617079549654208891,Anthony,EU664048,GenBank
3792602020408935097,5496450762109605214,14617079549654208891,Anthony,EU664047,GenBank
9969911428338994501,5496450762109605214,14617079549654208891,Anthony,EU664046,GenBank
693865785787191680,5496450762109605214,14617079549654208891,Anthony,EU664045,GenBank
7416701527957771089,5496450762109605214,14617079549654208891,Anthony,EU664044,GenBank
5197773772939556068,5496450762109605214,14617079549654208891,Anthony,EU664043,GenBank
17964645808657461958,5496450762109605214,14617079549654208891,Anthony,EU664042,GenBank
730822723849946752,5496450762109605214,14617079549654208891,Anthony,EU664041,GenBank
14004874940829030082,5496450762109605214,14617079549654208891,Anthony,EU664040,GenBank
17234714846230111681,5496450762109605214,14617079549654208891,Anthony,EU664039,GenBank
10161006946399266041,5496450762109605214,14617079549654208891,Anthony,EU664038,GenBank
9171326520487586101,5496450762109605214,14617079549654208891,Anthony,EU664037,GenBank
7559027352717741964,5496450762109605214,14617079549654208891,Anthony,EU664036,GenBank
2957127946962089218,5496450762109605214,14617079549654208891,Anthony,EU664035,GenBank
11910615612603832877,5496450762109605214,14617079549654208891,Anthony,EU664034,GenBank
4705199455956085044,5496450762109605214,14617079549654208891,Anthony,EU664033,GenBank
4482380271353538922,5496450762109605214,14617079549654208891,Anthony,EU664032,GenBank
8286261721582993593,5496450762109605214,14617079549654208891,Anthony,EU664031,GenBank
16199994551414429646,5496450762109605214,14617079549654208891,Anthony,EU664030,GenBank
11299285232538191780,5496450762109605214,14617079549654208891,Anthony,EU664029,GenBank
1685331348940573611,5496450762109605214,14617079549654208891,Anthony,EU664028,GenBank
162312534641598581,5496450762109605214,14617079549654208891,Anthony,EU664027,GenBank
17631146002580375778,5496450762109605214,14617079549654208891,Anthony,EU664026,GenBank
4315208672635495128,5496450762109605214,14617079549654208891,Anthony,EU664025,GenBank
13994320405244575087,5496450762109605214,14617079549654208891,Anthony,EU664024,GenBank
4240077025983608685,5496450762109605214,14617079549654208891,Anthony,EU664023,GenBank
10905184152317118672,5496450762109605214,14617079549654208891,Anthony,EU664021,GenBank
12320351046028388659,5496450762109605214,14617079549654208891,Anthony,EU664020,GenBank
16923097459283707168,5496450762109605214,14617079549654208891,Anthony,EU664019,GenBank
533037220788611117,5496450762109605214,14617079549654208891,Anthony,EU664018,GenBank
3811951771980400331,5496450762109605214,14617079549654208891,Anthony,EU664017,GenBank
12611191471120357931,5496450762109605214,14617079549654208891,Anthony,EU664016,GenBank
9595538473851101831,5496450762109605214,14617079549654208891,Anthony,EU664015,GenBank
18035653092848025137,5496450762109605214,14617079549654208891,Anthony,EU664014,GenBank
5954749571811387848,5496450762109605214,14617079549654208891,Anthony,EU664013,GenBank
11648041073636970658,5496450762109605214,14617079549654208891,Anthony,EU664012,GenBank
4566338797698075467,5496450762109605214,14617079549654208891,Anthony,EU664011,GenBank
767953072003896115,5496450762109605214,14617079549654208891,Anthony,EU664010,GenBank
2881488738482011896,5496450762109605214,14617079549654208891,Anthony,EU664009,GenBank
5567843107610248393,5496450762109605214,14617079549654208891,Anthony,EU664008,GenBank
1701127137853774657,5496450762109605214,14617079549654208891,Anthony,EU664007,GenBank
10352914328793997426,5496450762109605214,14617079549654208891,Anthony,EU664005,GenBank
7395519668573762160,5496450762109605214,14617079549654208891,Anthony,EU664004,GenBank
17847299018179786009,5496450762109605214,14617079549654208891,Anthony,EU664003,GenBank
9494063650081834358,5496450762109605214,14617079549654208891,Anthony,EU664002,GenBank
5058210196721579671,5496450762109605214,14617079549654208891,Anthony,EU664001,GenBank
