origin,id,host_class,host_order,host_family,host_genus,host_species,virus_genus,virus_subgenus
HP3,5332125494142794261,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,Orthobunyavirus,
HP3,7420816191985184773,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,Orthobunyavirus,
HP3,12656661066249792595,Mammalia,Rodentia,Heteromyidae,Heteromys,Heteromys anomalus,Orthobunyavirus,
HP3,6159736430837021620,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,9452291703009549795,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys laticeps,Orthobunyavirus,
HP3,2115871548929034467,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,Orthobunyavirus,
HP3,8862534683491131406,Mammalia,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,Orthobunyavirus,
HP3,11674125508656553730,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,Orthobunyavirus,
HP3,4106341250538832619,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys semispinosus,Orthobunyavirus,
HP3,17352036079570173516,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,Orthobunyavirus,
HP3,8814754398679460583,Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura geoffroyi,Orthobunyavirus,
HP3,5516856225191850389,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Orthobunyavirus,
HP3,2810358483600989856,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Orthobunyavirus,
HP3,10568481034684770963,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Orthobunyavirus,
HP3,7651141543626670734,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,6178475329522008466,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys laticeps,Orthobunyavirus,
HP3,12716767306305476805,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,Orthobunyavirus,
HP3,10548445235210859318,Mammalia,Chiroptera,Molossidae,Molossus,Molossus molossus,Orthobunyavirus,
HP3,15329427829952731237,Mammalia,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,Orthobunyavirus,
HP3,16322983809005402179,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Orthobunyavirus,
HP3,1432369683521347463,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,Orthobunyavirus,
HP3,6251513606737749835,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,Orthobunyavirus,
HP3,9823627369438140586,Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura geoffroyi,Orthobunyavirus,
HP3,3575385199739335829,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Orthobunyavirus,
HP3,3302525137443065120,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,Orthobunyavirus,
HP3,16314742537516026196,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Orthobunyavirus,
HP3,4460845383324835921,Mammalia,Rodentia,Heteromyidae,Heteromys,Heteromys anomalus,Orthobunyavirus,
HP3,13945575787727523793,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,15932977978775886218,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys laticeps,Orthobunyavirus,
HP3,7338764090810644134,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,Orthobunyavirus,
HP3,10189829687896885593,Mammalia,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,Orthobunyavirus,
HP3,18299715787722079068,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Orthobunyavirus,
HP3,13898274678945321871,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,Orthobunyavirus,
HP3,5386254963442260729,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon hispidus,Orthobunyavirus,
HP3,14675481374570337503,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,Orthobunyavirus,
HP3,11674092017238520438,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Orthobunyavirus,
HP3,15173581853371056991,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,8130295130428619305,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida plicatus,Orthobunyavirus,
HP3,3920329034103675140,Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous perforatus,Orthobunyavirus,
HP3,11362916360074651908,Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous theobaldi,Orthobunyavirus,
HP3,6029051291124393357,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Orthobunyavirus,
HP3,7070319637865998745,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,1057055439363929190,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Orthobunyavirus,
HP3,17665333818270689610,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon macrourus,Orthobunyavirus,
HP3,8926069774299169106,Mammalia,Peramelemorphia,Peramelidae,Perameles,Perameles nasuta,Orthobunyavirus,
HP3,2038972685580730329,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys semispinosus,Orthobunyavirus,
HP3,7147943703571054770,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Orthobunyavirus,
HP3,8336493965621081696,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus californicus,Orthobunyavirus,
HP3,11968089361645057402,Mammalia,Chiroptera,Molossidae,Molossus,Molossus rufus,Orthobunyavirus,
HP3,8045017491123099099,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Orthobunyavirus,
HP3,14666518387111432027,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Orthobunyavirus,
HP3,11687742045204893256,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus tridactylus,Orthobunyavirus,
HP3,2920067068120338862,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,Orthobunyavirus,
HP3,4692703917485036373,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Orthobunyavirus,
HP3,8382869778255477496,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Orthobunyavirus,
HP3,9714984561251823616,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,12577860297144516401,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,Orthobunyavirus,
HP3,286306192965758597,Mammalia,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,Orthobunyavirus,
HP3,8702980626052641403,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Orthobunyavirus,
HP3,15112962104101550907,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,Orthobunyavirus,
HP3,5754963583054736988,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys semispinosus,Orthobunyavirus,
HP3,17082561684620789098,Mammalia,Primates,Cercopithecidae,Macaca,Macaca mulatta,Orthobunyavirus,
HP3,5473759443493363642,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus auratus,Orthobunyavirus,
HP3,9566217749725798621,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,10571379707569012154,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Orthobunyavirus,
HP3,5857454129794496568,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Orthobunyavirus,
HP3,9102901189825842032,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,17336680458587367561,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,Orthobunyavirus,
HP3,13802419508277848734,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,Orthobunyavirus,
HP3,7093003838565542139,Mammalia,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,Orthobunyavirus,
HP3,13680804930644699655,Mammalia,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,Orthobunyavirus,
HP3,13800119812719054437,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,Orthobunyavirus,
HP3,15958741178827598793,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Orthobunyavirus,
HP3,16600228163096890298,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Orthobunyavirus,
HP3,13200619961232981680,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,4079708408505804627,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Orthobunyavirus,
HP3,6814612278043405418,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus spinatus,Orthobunyavirus,
HP3,851373195431101213,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,Orthobunyavirus,
HP3,3212346774411017337,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,11044410670051250210,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys mexicanus,Orthobunyavirus,
HP3,4540016518122585032,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander opossum,Orthobunyavirus,
HP3,13584972884644378527,Mammalia,Carnivora,Procyonidae,Procyon,Procyon lotor,Orthobunyavirus,
HP3,304183663048806398,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,Orthobunyavirus,
HP3,338247915359152225,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon hispidus,Orthobunyavirus,
HP3,13834134096918107967,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Orthobunyavirus,
HP3,17884334920489367596,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,Orthobunyavirus,
HP3,5557009406276079102,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Orthobunyavirus,
HP3,11000670715441038193,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus labiatus,Orthobunyavirus,
HP3,1008000617967155844,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops franqueti,Orthobunyavirus,
HP3,8381458409200812082,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,4865740953130386496,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,Orthobunyavirus,
HP3,9244343722502685455,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Orthobunyavirus,
HP3,5014798385460046631,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Orthobunyavirus,
HP3,4535558001760398223,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,3687930898315817383,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus californicus,Orthobunyavirus,
HP3,2872877440684185141,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,Orthobunyavirus,
HP3,17418416301763866678,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Orthobunyavirus,
HP3,17516794860560648299,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,Orthobunyavirus,
HP3,16702199558093655761,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,17693523743398922793,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Orthobunyavirus,
HP3,13074491500086565549,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus californicus,Orthobunyavirus,
HP3,7472528744232569494,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthobunyavirus,
HP3,12759787265799259606,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,Orthobunyavirus,
HP3,17267850732452046138,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon hispidus,Orthobunyavirus,
HP3,18337055360496823939,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus parryii,Orthohepadnavirus,
HP3,7983915246343696426,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus beecheyi,Orthohepadnavirus,
HP3,10444873217458934481,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus richardsonii,Orthohepadnavirus,
HP3,14066324331980632897,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius,Orthohepadnavirus,
HP3,8530971978870747314,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,Orthohepadnavirus,
HP3,13881431239196966916,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,Orthohepadnavirus,
HP3,2188777626842337844,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthohepadnavirus,
HP3,11738703820953215735,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates lar,Orthohepadnavirus,
HP3,17464156165953290505,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates moloch,Orthohepadnavirus,
HP3,4021895049339892916,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates pileatus,Orthohepadnavirus,
HP3,17319437623899986683,Mammalia,Primates,Hominidae,Pan,Pan troglodytes,Orthohepadnavirus,
HP3,6875935558900633599,Mammalia,Primates,Cercopithecidae,Papio,Papio ursinus,Orthohepadnavirus,
HP3,3287868001302499860,Mammalia,Primates,Hominidae,Pongo,Pongo abelii,Orthohepadnavirus,
HP3,5290238043775043541,Mammalia,Primates,Hominidae,Pongo,Pongo pygmaeus,Orthohepadnavirus,
HP3,8463281150971094189,Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Orthohepadnavirus,
HP3,9222699857508833222,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax,Orthohepadnavirus,
HP3,15812046843797329303,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus dromedarius,Orthopoxvirus,
HP3,16297619173286567744,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthopoxvirus,
HP3,10890481868845957885,Mammalia,Rodentia,Muridae,Apodemus,Apodemus flavicollis,Orthopoxvirus,
HP3,5159534192706739673,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,Orthopoxvirus,
HP3,4611909953273408100,Mammalia,Rodentia,Cricetidae,Arvicola,Arvicola scherman,Orthopoxvirus,
HP3,4635296801280485737,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Orthopoxvirus,
HP3,8630093071669385921,Mammalia,Rodentia,Castoridae,Castor,Castor fiber,Orthopoxvirus,
HP3,7852364164608141222,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthopoxvirus,
HP3,55869189746205970,Mammalia,Rodentia,Muridae,Meriones,Meriones libycus,Orthopoxvirus,
HP3,1218569437483495954,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis,Orthopoxvirus,
HP3,4324202874824637567,Mammalia,Rodentia,Cricetidae,Microtus,Microtus oeconomus,Orthopoxvirus,
HP3,6407382416764585673,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Orthopoxvirus,
HP3,10135233288109865341,Mammalia,Rodentia,Cricetidae,Myodes,Myodes glareolus,Orthopoxvirus,
HP3,15407422590155418426,Mammalia,Rodentia,Cricetidae,Myodes,Myodes rufocanus,Orthopoxvirus,
HP3,17583671284135931754,Mammalia,Rodentia,Cricetidae,Myodes,Myodes rutilus,Orthopoxvirus,
HP3,6371629425305463301,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,Orthopoxvirus,
HP3,16738008354328389409,Mammalia,Rodentia,Muridae,Rhombomys,Rhombomys opimus,Orthopoxvirus,
HP3,2524703208009085551,Mammalia,Rodentia,Sciuridae,Spermophilus,Spermophilus fulvus,Orthopoxvirus,
HP3,4266298006900376165,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,Orthopoxvirus,
HP3,855819193892304397,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis,Orthopoxvirus,
HP3,605388416187186099,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Orthopoxvirus,
HP3,9053679703018517861,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mona,Orthopoxvirus,
HP3,10381879307937289628,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus petaurista,Orthopoxvirus,
HP3,2319789727799013180,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys emini,Orthopoxvirus,
HP3,17283054593674523383,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys gambianus,Orthopoxvirus,
HP3,10525635052593387486,Mammalia,Rodentia,Sciuridae,Cynomys,Cynomys ludovicianus,Orthopoxvirus,
HP3,8591451546557086041,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus anerythrus,Orthopoxvirus,
HP3,17390444149231236177,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus congicus,Orthopoxvirus,
HP3,5684162192992368352,Mammalia,Rodentia,Sciuridae,Heliosciurus,Heliosciurus rufobrachium,Orthopoxvirus,
HP3,10544765717960547057,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthopoxvirus,
HP3,1838659576564060752,Mammalia,Carnivora,Felidae,Felis,Felis catus,Orthopoxvirus,
HP3,14941231108426044511,Mammalia,Carnivora,Procyonidae,Procyon,Procyon lotor,Orthopoxvirus,
HP3,1606215980114218251,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,Orthopoxvirus,
HP3,13976466922367379230,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Orthopoxvirus,
HP3,1406550539917023964,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Orthopoxvirus,
HP3,4924655580590902358,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Orthopoxvirus,
HP3,16169712826430354529,Mammalia,Carnivora,Felidae,Felis,Felis catus,Orthopoxvirus,
HP3,1831317097877245507,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthopoxvirus,
HP3,10527091912065889149,Mammalia,Carnivora,Felidae,Lynx,Lynx lynx,Orthopoxvirus,
HP3,7911950046293989917,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys flavescens,Orthopoxvirus,
HP3,14326529760105030990,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,Orthopoxvirus,
HP3,12204855046915917555,Mammalia,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,Orthopoxvirus,
HP3,9927749230960797856,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Orthopoxvirus,
HP3,6537642843193094843,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Orthopoxvirus,
HP3,14718486498039632608,Mammalia,Rodentia,Cricetidae,Microtus,Microtus californicus,Orthopoxvirus,
HP3,1123032911669903193,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus truei,Orthopoxvirus,
HP3,9374366555012527969,Mammalia,Primates,Cercopithecidae,Papio,Papio cynocephalus,Orthoreovirus,
HP3,17095443926987784950,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Orthoreovirus,
HP3,11870348983897878546,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus,Orthoreovirus,
HP3,15866263036333743860,Mammalia,Primates,Cercopithecidae,Papio,Papio cynocephalus,Orthoreovirus,
HP3,1766578499164796176,Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus poliocephalus,Orthoreovirus,
HP3,14708889358947834157,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus leschenaultii,Orthoreovirus,
HP3,7812503239032394923,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Parapoxvirus,
HP3,7972537970686748929,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Parapoxvirus,
HP3,14785975748783620684,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Parapoxvirus,
HP3,6426486522798082088,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Parapoxvirus,
HP3,18106292966201075735,Mammalia,Artiodactyla,Bovidae,Ovibos,Ovibos moschatus,Parapoxvirus,
HP3,6651397032245578957,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Parapoxvirus,
HP3,5223810953554375383,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,Parapoxvirus,
HP3,11812679492640038425,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Parapoxvirus,
HP3,3804688021222130531,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Parapoxvirus,
HP3,14650707811901094137,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Parapoxvirus,
HP3,18102023535089048138,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Parapoxvirus,
HP3,2407776037160661647,Mammalia,Carnivora,Phocidae,Phoca,Phoca vitulina,Parapoxvirus,
HP3,5752074827269378040,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis,Parapoxvirus,
HP3,4889108473081141109,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris,Parapoxvirus,
HP3,14736952090831909849,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Parechovirus,
HP3,17695240314336546427,Mammalia,Rodentia,Muridae,Apodemus,Apodemus flavicollis,Parechovirus,
HP3,9003337966873748215,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,Parechovirus,
HP3,7800492746775976405,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Parechovirus,
HP3,11767041440855828839,Mammalia,Rodentia,Cricetidae,Lemmus,Lemmus lemmus,Parechovirus,
HP3,14337874206117065952,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis,Parechovirus,
HP3,13076074912263153167,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Parechovirus,
HP3,4783638906244871268,Mammalia,Rodentia,Cricetidae,Myodes,Myodes gapperi,Parechovirus,
HP3,16504824070962239007,Mammalia,Rodentia,Cricetidae,Myodes,Myodes glareolus,Parechovirus,
HP3,8055589234427961177,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris,Parechovirus,
HP3,14146214763089376510,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Pestivirus,
HP3,15717602828380617771,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Pestivirus,
HP3,13038910851562794863,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Pestivirus,
HP3,11140154912647808663,Mammalia,Artiodactyla,Bovidae,Rupicapra,Rupicapra pyrenaica,Pestivirus,
HP3,16646980183560549865,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Pestivirus,
HP3,10610771390632678964,Mammalia,Artiodactyla,Bovidae,Aepyceros,Aepyceros melampus,Pestivirus,
HP3,3841025472516319187,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,Pestivirus,
HP3,4835861334742818872,Mammalia,Artiodactyla,Cervidae,Alces,Alces alces,Pestivirus,
HP3,6811739262176720758,Mammalia,Artiodactyla,Bovidae,Antidorcas,Antidorcas marsupialis,Pestivirus,
HP3,17242804698813727100,Mammalia,Artiodactyla,Antilocapridae,Antilocapra,Antilocapra americana,Pestivirus,
HP3,808712735527263121,Mammalia,Artiodactyla,Bovidae,Bison,Bison bison,Pestivirus,
HP3,17502032570603508476,Mammalia,Artiodactyla,Bovidae,Bison,Bison bonasus,Pestivirus,
HP3,12944182171365612319,Mammalia,Artiodactyla,Bovidae,Bos,Bos grunniens,Pestivirus,
HP3,13320825172129122150,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Pestivirus,
HP3,4699261826513734476,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Pestivirus,
HP3,17007511474540259869,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Pestivirus,
HP3,15077973445419833842,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,Pestivirus,
HP3,875433851274324990,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis crispus,Pestivirus,
HP3,14167649167852517063,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium simum,Pestivirus,
HP3,13310087874924370670,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Pestivirus,
HP3,3268315368980950264,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus nippon,Pestivirus,
HP3,2848799889303352052,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,Pestivirus,
HP3,5425702137932789351,Mammalia,Artiodactyla,Bovidae,Damaliscus,Damaliscus lunatus,Pestivirus,
HP3,9308848113121870205,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,Diceros bicornis,Pestivirus,
HP3,17571714273650407282,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus equinus,Pestivirus,
HP3,6834226868130650639,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus niger,Pestivirus,
HP3,11373263232505573600,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,Pestivirus,
HP3,16740317066433631086,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna pacos,Pestivirus,
HP3,9545939139249927438,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus hemionus,Pestivirus,
HP3,2179249884839739156,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,Pestivirus,
HP3,4194677695561423745,Mammalia,Artiodactyla,Bovidae,Oreamnos,Oreamnos americanus,Pestivirus,
HP3,5571275509885569740,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx gazella,Pestivirus,
HP3,15993908189795064184,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx leucoryx,Pestivirus,
HP3,1481209597125430612,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Pestivirus,
HP3,9851258563995446442,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis canadensis,Pestivirus,
HP3,18133639579548271411,Mammalia,Artiodactyla,Cervidae,Pudu,Pudu puda,Pestivirus,
HP3,882586770246536483,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,Pestivirus,
HP3,11221204836260690936,Mammalia,Artiodactyla,Bovidae,Redunca,Redunca arundinum,Pestivirus,
HP3,18349592865987293470,Mammalia,Artiodactyla,Bovidae,Rupicapra,Rupicapra pyrenaica,Pestivirus,
HP3,7593201417487396740,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Pestivirus,
HP3,8049554504398309815,Mammalia,Artiodactyla,Bovidae,Sylvicapra,Sylvicapra grimmia,Pestivirus,
HP3,4053285686821836912,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,Pestivirus,
HP3,6307239879153493800,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus eurycerus,Pestivirus,
HP3,2942232192708962141,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus oryx,Pestivirus,
HP3,5177073339245162694,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus strepsiceros,Pestivirus,
HP3,4683970316214088306,Mammalia,Artiodactyla,Tragulidae,Tragulus,Tragulus javanicus,Pestivirus,
HP3,7038712206140129008,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna vicugna,Pestivirus,
HP3,11480559536985641902,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Pestivirus,
HP3,11380229649837828726,Mammalia,Artiodactyla,Bovidae,Oreamnos,Oreamnos americanus,Pestivirus,
HP3,12127470236589741969,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Pestivirus,
