id,kingdom,phylum,class,order,family,genus
1676362564813163585,,,,,Smacoviridae,Cosmacovirus
150543599885024445,,,,,Smacoviridae,Dragsmacovirus
2890506465623959575,,,,,Smacoviridae,Drosmacovirus
14278563122845958968,,,,,Smacoviridae,Huchismacovirus
10184118134312723484,,,,,Smacoviridae,Porprismacovirus
15180020258853625366,,,,,Sphaerolipoviridae,Alphasphaerolipovirus
9916206349826406597,,,,,Sphaerolipoviridae,Betasphaerolipovirus
13356183146357611016,,,,,Sphaerolipoviridae,Gammasphaerolipovirus
8270283066509259810,,,,,Spiraviridae,Alphaspiravirus
13615170669075083180,,,,,Tectiviridae,Alphatectivirus
16083862259028603423,,,,,Tectiviridae,Betatectivirus
12692794113764197563,,,,,Tectiviridae,Gammatectivirus
3355867866366509996,,,,,Tolecusatellitidae,Betasatellite
9614531912988897352,,,,,Tolecusatellitidae,Deltasatellite
8569973975919134684,,,,,Tristromaviridae,Alphatristromavirus
7331439937812855603,,,,,Turriviridae,Alphaturrivirus
9318708059213155298,,,,,,Dinodnavirus
969724655701440375,,,,,,Rhizidiovirus
14727630260380090760,,,,,,Salterprovirus
