id,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id
6408962287424074161,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,Damaliscus pygargus,1,44,359,731,9614,2441039,2441042
12833444382394789174,Animalia,Chordata,Mammalia,Rodentia,Muridae,Dasymys,Dasymys incomtus,1,44,359,1459,5510,2438415,2438420
7372947076967200993,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,1,44,359,1459,3240680,2437573,2437577
765110864439007127,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,1,44,359,1459,3240680,2437573,2437576
14269945193777277564,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,1,44,359,735,9369,2440775,2440779
8622553472159061202,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,Delphinus delphis,1,44,359,733,5314,2440326,8324617
2942392125646703620,Animalia,Chordata,Mammalia,Rodentia,Muridae,Desmodillus,Desmodillus auricularis,1,44,359,1459,5510,2437722,2437723
12715269298465100717,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,1,44,359,734,9366,2433297,2433298
15251044512721422271,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Diaemus,Diaemus youngi,1,44,359,734,9366,2433318,2433319
6544219888663744422,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,Diceros bicornis,1,44,359,795,9415,2440872,5220111
16200300876047014847,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus albus,1,44,359,734,9615,2433089,2433092
17503471214317302145,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,1,44,359,783,5455,7932087,2439920
1655795228218592338,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis virginiana,1,44,359,783,5455,7932087,2439923
12606942180789301979,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Diphylla,Diphylla ecaudata,1,44,359,734,9366,2433172,2433173
239999915026652381,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Diplomys,Diplomys labilis,1,44,359,1459,9436,2439801,2439803
15787778754249693015,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys heermanni,1,44,359,1459,5504,2439509,2439536
18402256842314763173,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys merriami,1,44,359,1459,5504,2439509,2439521
13900075198584127696,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys nitratoides,1,44,359,1459,5504,2439509,2439524
14878544829648531137,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Dobsonia,Dobsonia anderseni,1,44,359,734,9367,2432820,4265728
12585787240376128317,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Dobsonia,Dobsonia moluccensis,1,44,359,734,9367,2432820,2432822
18327039041533125183,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,Dorcopsis muelleri,1,44,359,1452,9372,2440137,2440139
3379896974318519173,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon dupreanum,1,44,359,734,9367,2432849,2432850
9336824285797367536,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,1,44,359,734,9367,2432849,2432851
18352481133206571008,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,1,44,359,799,9427,2435351,5219461
10131521512849763521,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris,Eonycteris spelaea,1,44,359,734,9367,2432966,2432968
12091790025018652628,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus gambianus,1,44,359,734,9367,2432785,2432790
11148934049762715996,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus labiatus,1,44,359,734,9367,2432785,2432791
2984545111914824356,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomophorus,Epomophorus wahlbergi,1,44,359,734,9367,2432785,2432787
9712339791823152870,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops dobsonii,1,44,359,734,9367,2432800,4265627
7455466360045649118,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops franqueti,1,44,359,734,9367,2432800,2432802
6214831676798483572,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,1,44,359,734,9368,2432345,2432368
1632055094301966024,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus diminutus,1,44,359,734,9368,2432345,2432372
3996878692328018696,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,1,44,359,734,9368,2432345,2432362
2566039345968249518,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus fuscus,1,44,359,734,9368,2432345,2432352
18043812438006517103,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus serotinus,1,44,359,734,9368,2432345,2432359
3852072030916395966,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus asinus,1,44,359,795,5479,8652950,2440891
7150537418873496604,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,1,44,359,795,5479,8652950,2440886
14668015984325075919,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus hemionus,1,44,359,795,5479,8652950,2440893
3751838030979796955,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus quagga,1,44,359,795,5479,8652950,2440892
5274342758823768692,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,Erethizon dorsatus,1,44,359,1459,5498,2437593,6066824
6703859117519198477,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,Erinaceus europaeus,1,44,359,829,5722,8216553,5219616
10529976820426186476,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus,Erythrocebus patas,1,44,359,798,9622,2436547,2436548
17136436578665618889,Animalia,Chordata,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,Eschrichtius robustus,1,44,359,733,5315,2440703,2440704
13015452193747826031,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Euderma,Euderma maculatum,1,44,359,734,9368,2432578,2432579
